"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2002","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",16369784000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2003","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",17327857000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2004","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",19899291000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2005","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",22916239000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2006","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",25216494000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2007","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",28101705000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2008","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",26539301000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2009","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",23994545000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2010","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",23180688000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2011","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",22927145000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2012","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",22299187000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2013","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",24100677000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2014","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",26220867000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2015","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",27347037000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2016","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",29310496000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2017","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",31098203000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2018","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",32974451000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2019","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",33870761000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2020","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",34189995000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
"geoId/12","US-FL","Florida","Amount_EconomicActivity_GrossDomesticProduction_NAICSDurableGoodsManufacturing_RealValue","2021","BEAGDPv2","https://www.bea.gov/","","ChainedUSDollarBaseYr2012","Chained 2012 USD",36691409000,"Amount of Economic Activity (Real Value): Gross Domestic Production, Durable Goods Manufacturing (NAICS/JOLTS_320000)"
