"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2002-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",564,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2002-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",524,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2002-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",522,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",467,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",467,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",435,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",415,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",480,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",474,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",526,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",539,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",557,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",513,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",489,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2003-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",492,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",449,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",461,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",465,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",441,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",447,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",435,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",427,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",432,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",461,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",451,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",457,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2004-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",481,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",450,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",449,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",431,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",433,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",432,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",416,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",399,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",422,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",418,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",414,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",419,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2005-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",448,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",435,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",422,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",424,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",372,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",379,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",371,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",420,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",447,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",470,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",446,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",431,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2006-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",433,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",370,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",374,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",368,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",370,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",378,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",391,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",379,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",411,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",412,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",412,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",418,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2007-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",413,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",386,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",394,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",370,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",340,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",338,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",334,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",351,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",376,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",378,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",386,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",388,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2008-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",398,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",343,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",334,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",340,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",340,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",307,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",328,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",374,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",365,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",359,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",331,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2009-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",339,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",343,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",349,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",354,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",354,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",365,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",387,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",415,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",395,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",418,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2010-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",422,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",362,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",392,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",375,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",379,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",356,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",364,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",378,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",430,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",424,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",413,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",425,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2011-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",417,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",395,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",381,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",333,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",375,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",377,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",367,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",356,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",419,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",387,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",403,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",404,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2012-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",395,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",375,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",360,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",348,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",327,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",317,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",332,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",364,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",372,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",366,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",381,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",384,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2013-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",401,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",333,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",329,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",350,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",344,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",335,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",335,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",335,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",355,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",352,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",339,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2014-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",374,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",306,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",345,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",307,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",302,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",334,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",346,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",346,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",345,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",338,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",347,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",356,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2015-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",346,"Population of Person: Fishing (NAICS/1141)"
